"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok (ljetni) - bodovi";"2. ispitni rok (ljetni) - prolaz";"2. ispitni rok (ljetni) - vrijeme";"2. ispitni rok (jesenski) - bodovi";"2. ispitni rok (jesenski) - prolaz";"2. ispitni rok (jesenski) - vrijeme";"3. ispitni rok - bodovi";"3. ispitni rok - prolaz";"3. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"c6bb9e1a";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c6ec6577";63.0;3.0;"2020-02-03";63;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c6fef3de";87.0;5.0;"2020-02-03";87;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c701598b";"";"";"";12;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c72c172c";50.0;2.0;"2020-02-03";50;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c7cd0e68";47.0;2.0;"2020-09-03";9;"";"2019-12-04";17.19;"";"2020-02-19";0.0;"";"2020-06-02";34.38;"";"2020-08-27";47;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"c869e5fb";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c8c3e1db";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c905a426";74.0;4.0;"2020-02-03";74;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c9214fb1";67.0;3.0;"2020-02-03";67;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"c99aef36";45.31;2.0;"2020-07-06";29;"";"2020-02-10";37.5;"";"2020-02-19";45.31;"DA ";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ca96530f";74.0;4.0;"2020-02-03";74;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"caa2a084";52.0;2.0;"2020-09-03";28;"";"2020-02-10";28.13;"";"2020-02-19";0.0;"";"2020-06-02";34.38;"";"2020-08-27";52;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"cac233d0";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"cb7c973d";61.0;3.0;"2020-02-03";61;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"cb914ae2";57.81;3.0;"2020-02-17";40;"";"2020-02-10";57.81;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"cc53d2d3";48.0;2.0;"2020-02-03";48;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ccac94d5";"";"";"";18;"";"2020-02-10";23.44;"";"2020-02-19";0.0;"";"2020-06-02";6.25;"";"2020-08-27";11;"";"2020-09-08";0.0;"";"2020-09-09"
"cd811e33";"";"";"";23;"";"2020-02-10";10.94;"";"2020-02-19";0.0;"";"2020-06-02";7.81;"";"2020-08-27";19;"";"2020-09-08";0.0;"";"2020-09-09"
"cda35a73";73.0;4.0;"2020-02-03";73;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ce5acf11";46.88;2.0;"2020-02-17";39;"";"2020-02-10";46.88;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"cf283911";51.56;2.0;"2020-07-06";9;"";"2019-12-04";32.81;"";"2020-02-19";51.56;"DA ";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"cf58da82";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"cfc09dd8";81.0;4.0;"2020-02-03";81;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d0c6a72a";47.0;2.0;"2020-02-03";47;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d256fd94";76.56;4.0;"2020-02-17";34;"";"2020-02-10";76.56;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d2a15170";52.0;2.0;"2020-02-03";52;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d2af5c89";53.13;2.0;"2020-02-17";27;"";"2020-02-10";53.13;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d2bd24c1";"";"";"";24;"";"2020-02-10";40.63;"";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d341d576";63.0;3.0;"2020-02-03";63;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d353e54e";55.0;3.0;"2020-09-03";23;"";"2020-02-10";18.75;"";"2020-02-19";0.0;"";"2020-06-02";28.13;"";"2020-08-27";55;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"d35f5a62";"";"";"";7;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d3748ca4";46.88;2.0;"2020-02-17";16;"";"2020-02-10";46.88;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d38d1213";57.0;3.0;"2020-02-03";57;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d467c990";71.88;4.0;"2020-08-24";31;"";"2020-02-10";34.38;"";"2020-02-19";0.0;"";"2020-06-02";71.88;"DA ";"2020-08-28";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d4a0eeaa";49.0;2.0;"2020-02-03";49;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d4ba1e46";51.0;2.0;"2020-02-03";51;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d5668be3";61.0;3.0;"2020-02-03";61;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d58a6454";80.0;4.0;"2020-02-03";80;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d5f9ba35";79.69;4.0;"2020-08-24";12;"";"2019-12-04";34.38;"";"2020-02-19";0.0;"";"2020-06-02";79.69;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d61aaad8";75.0;4.0;"2020-02-03";75;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d622ce54";"";"";"";4;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d668a0f9";46.0;2.0;"2020-02-03";46;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d6901aa9";"";"";"";0;"";"2019-11-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d702f120";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d72bc715";45.31;2.0;"2020-08-24";7;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";45.31;"DA ";"2020-08-28";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d72deda9";51.56;2.0;"2020-02-17";34;"";"2020-02-10";51.56;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d7bae57e";46.0;2.0;"2020-02-03";46;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d832b3fe";78.0;4.0;"2020-02-03";78;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d8965b11";46.88;2.0;"2020-02-17";31;"";"2020-02-10";46.88;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d8e8fe15";64.06;3.0;"2020-02-17";42;"";"2020-02-10";64.06;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d92d6d7b";51.56;2.0;"2020-02-17";26;"";"2020-02-10";51.56;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d9438ae9";"";"";"";15;"";"2019-12-11";4.69;"";"2020-02-19";26.56;"";"2020-07-06";0.0;"";"2020-06-02";22;"";"2020-09-08";0.0;"";"2020-09-09"
"d9791d2c";"";"";"";4;"";"2019-12-04";6.25;"";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d97aecd4";47.0;2.0;"2020-02-03";47;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d9bc7f8e";"";"";"";9;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"d9c97f62";85.0;5.0;"2020-02-03";85;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"da7347c2";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";18.75;"";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"daafb731";45.31;2.0;"2020-08-24";10;"";"2019-12-04";9.38;"";"2020-02-19";0.0;"";"2020-06-02";45.31;"DA ";"2020-08-28";0;"";"2020-06-02";0.0;"";"2020-09-09"
"db4086bf";45.31;2.0;"2020-02-17";20;"";"2020-02-10";45.31;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"db54e295";51.0;2.0;"2020-02-03";51;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"db5891e1";73.44;4.0;"2020-02-17";39;"";"2020-02-10";73.44;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"db9cc4a8";45.31;2.0;"2020-02-17";17;"";"2020-02-10";45.31;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"dbbe841f";56.0;3.0;"2020-09-03";19;"";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";37.5;"";"2020-08-27";56;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"dbe9a9e6";68.75;3.0;"2020-02-17";24;"";"2019-12-04";68.75;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"dc0a9b99";58.0;3.0;"2020-02-03";58;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"dc4949c4";59.0;3.0;"2020-02-03";59;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"dd396a73";"";"";"";6;"";"2020-02-10";14.06;"";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"dd4e421c";61.0;3.0;"2020-09-03";36;"";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";37.5;"";"2020-08-27";61;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"ddb63730";"";"";"";10;"";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ddc8940b";57.0;3.0;"2020-02-03";57;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"dddc925e";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"de44a7d4";45.31;2.0;"2020-08-24";27;"";"2020-02-10";26.56;"";"2020-02-19";0.0;"";"2020-06-02";45.31;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"de461027";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"de467204";68.0;3.0;"2020-02-03";68;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"de7377da";51.0;2.0;"2020-02-03";51;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"de7a4765";48.0;2.0;"2020-02-03";48;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"de859c39";53.0;2.0;"2020-09-03";10;"";"2019-12-12";31.25;"";"2020-02-19";39.06;"";"2020-07-06";0.0;"";"2020-06-02";53;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"df041ea5";55.0;3.0;"2020-02-03";55;"DA ";"2020-02-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e030e73e";"";"";"";0;"";"2019-11-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e097a4dc";50.0;2.0;"2020-02-03";50;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e0a5d353";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e12e5d39";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e1c72e9d";45.31;2.0;"2020-02-17";20;"";"2020-02-10";45.31;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e2526cd3";63.0;3.0;"2020-09-03";4;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";39.06;"";"2020-08-28";63;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"e2a90d9e";70.0;4.0;"2020-02-03";70;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e2c604ae";46.88;2.0;"2020-02-17";40;"";"2020-02-11";46.88;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e30c0495";73.0;4.0;"2020-02-03";73;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e4258142";56.25;3.0;"2020-02-17";42;"";"2020-02-10";56.25;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e496c981";60.94;3.0;"2020-02-17";7;"";"2019-12-04";60.94;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e4ba4771";67.0;3.0;"2020-02-03";67;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e518b785";77.0;4.0;"2020-02-03";77;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e52f4218";47.0;2.0;"2020-02-03";47;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e546af76";45.31;2.0;"2020-07-06";6;"";"2019-12-04";35.94;"";"2020-02-19";45.31;"DA ";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e5f824cb";55.0;3.0;"2020-02-03";55;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e66d02fb";55.0;3.0;"2020-02-03";55;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e6b2f6c7";51.56;2.0;"2020-02-17";12;"";"2019-12-04";51.56;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e6ca9279";"";"";"";7;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e70921f9";45.31;2.0;"2020-08-24";27;"";"2020-02-10";28.13;"";"2020-02-19";0.0;"";"2020-06-02";45.31;"DA ";"2020-08-28";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e74fc9bd";"";"";"";13;"";"2019-12-11";7.81;"";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e82c949e";65.0;3.0;"2020-02-03";65;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e8399c8f";73.44;4.0;"2020-02-17";39;"";"2020-02-10";73.44;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e842b740";59.38;3.0;"2020-08-24";8;"";"2019-12-04";12.5;"";"2020-02-19";0.0;"";"2020-06-02";59.38;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e8610620";85.0;5.0;"2020-02-03";85;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e8cc3087";85.94;5.0;"2020-02-17";24;"";"2019-12-04";85.94;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e9005197";"";"";"";28;"";"2020-02-10";17.19;"";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";39;"";"2020-09-08";20.31;"";"2020-09-15"
"e965f5e8";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"e9c2958d";58.0;3.0;"2020-09-03";5;"";"2019-12-04";0.0;"";"2019-11-11";31.25;"";"2020-07-06";0.0;"";"2020-06-02";58;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"e9f6ed38";65.0;3.0;"2020-02-03";65;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ea2a3ae3";45.31;2.0;"2020-08-24";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";45.31;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ea88100f";"";"";"";0;"";"2019-09-24";0.0;"";"2019-11-11";0.0;"";"2020-06-02";1.56;"";"2020-08-27";22;"";"2020-09-08";0.0;"";"2020-09-09"
"eaf0497b";56.25;3.0;"2020-02-17";39;"";"2020-02-10";56.25;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"eb3bb3ae";50.0;2.0;"2020-02-03";50;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"eb949447";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ebacf913";62.5;3.0;"2020-08-24";31;"";"2020-02-10";21.88;"";"2020-02-19";0.0;"";"2020-06-02";62.5;"DA ";"2020-08-27";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ec4def1a";70.0;4.0;"2020-02-03";70;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ec643f8e";53.0;2.0;"2020-09-03";28;"";"2020-02-10";40.63;"";"2020-02-19";39.06;"";"2020-07-06";0.0;"";"2020-06-02";53;"DA ";"2020-09-08";0.0;"";"2020-09-09"
"ed21a998";63.0;3.0;"2020-02-03";63;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ed60e9c9";60.0;3.0;"2020-02-03";60;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"edb826d9";67.0;3.0;"2020-02-03";67;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"edbad6a4";75.0;4.0;"2020-02-03";75;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"ee1027bc";"";"";"";7;"";"2019-12-04";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"efd3c17d";90.0;5.0;"2020-02-03";90;"DA ";"2020-02-11";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"f0c24b56";64.06;3.0;"2020-02-17";38;"";"2020-02-10";64.06;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"f1210b2b";45.0;2.0;"2020-02-03";45;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"f141f3e2";64.0;3.0;"2020-02-03";64;"DA ";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"f15cecd7";70.31;4.0;"2020-07-06";8;"";"2019-12-04";1.56;"";"2020-02-19";70.31;"DA ";"2020-07-06";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"f1899c9b";56.25;3.0;"2020-02-17";9;"";"2019-12-04";56.25;"DA ";"2020-02-19";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0;"";"2020-06-02";0.0;"";"2020-09-09"
"f1ab6c52";58.0;3.0;"2020-09-03";19;"";"2020-02-10";0.0;"";"2019-11-11";0.0;"";"2020-06-02";31.25;"";"2020-08-27";58;"DA ";"2020-09-08";0.0;"";"2020-09-09"
