"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"Zimski rok - bodovi";"Zimski rok - prolaz";"Zimski rok - vrijeme";"Ljetni rok - bodovi";"Ljetni rok - prolaz";"Ljetni rok - vrijeme";"Jesenski rok (1) - bodovi";"Jesenski rok (1) - prolaz";"Jesenski rok (1) - vrijeme";"Jesenski rok (2) - bodovi";"Jesenski rok (2) - prolaz";"Jesenski rok (2) - vrijeme"
"a7116de2";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a71b5b97";"";"";"";8;"";"2025-02-19";3.33;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a735549d";55.0;2.0;"2025-02-24";42;"";"2025-02-19";55.0;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a746155a";65.0;3.0;"2025-02-10";65;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a74e7b14";"";"";"";4;"";"2025-02-19";21.67;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";6.7;"";"2025-09-16"
"a74f0a99";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a766fec4";58.0;3.0;"2025-02-10";58;"DA ";"2025-02-21";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a7913e7c";64.0;3.0;"2025-02-10";64;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a7ac2738";82.0;4.0;"2025-02-10";82;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a7c864f0";73.33;4.0;"2025-02-24";42;"";"2025-02-19";73.33;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a7fa1f83";"";"";"";13;"";"2025-02-19";13.33;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a81e9a1c";61.0;3.0;"2025-02-10";61;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a88a4701";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"a8afab62";"";"";"";45;"";"2025-02-19";30.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";35.0;"";"2025-09-16"
"aa56a739";52.0;2.0;"2025-02-10";52;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"aa58e731";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"aa6cd285";56.7;2.0;"2025-09-09";31;"";"2025-02-18";31.67;"";"2025-03-03";28.33;"";"2025-07-11";38.33;"";"2025-09-03";56.7;"DA ";"2025-09-16"
"aaa1eba8";59.0;3.0;"2025-02-10";59;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"aaeba731";63.3;3.0;"2025-09-09";32;"";"2025-02-19";36.67;"";"2025-03-03";0.0;"";"2024-09-25";30.0;"";"2025-09-03";63.3;"DA ";"2025-09-16"
"aafed29b";"";"";"";3;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ab8ef760";"";"";"";1;"";"2025-02-19";0.0;"";"2024-09-25";21.67;"";"2025-07-11";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"abbdc680";63.3;3.0;"2025-09-09";22;"";"2025-02-19";0.0;"";"2024-09-25";16.67;"";"2025-07-11";21.67;"";"2025-09-03";63.3;"DA ";"2025-09-16"
"abc80347";75.0;4.0;"2025-02-10";75;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"abe95d90";70.0;3.0;"2025-02-24";47;"";"2025-02-19";70.0;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ac0e6aba";"";"";"";5;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ac17d315";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"acab4fd6";63.33;3.0;"2025-02-24";45;"";"2025-02-19";63.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ade659db";57.0;2.0;"2025-02-10";57;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"adf4e479";54.0;2.0;"2025-02-10";54;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ae5a23a5";"";"";"";36;"";"2025-02-19";30.0;"";"2025-03-03";5.0;"";"2025-07-11";10.0;"";"2025-09-03";45.0;"";"2025-09-16"
"aea51b9a";60.0;3.0;"2025-02-10";60;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"af24392e";86.0;5.0;"2025-02-10";86;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"af8c5ee3";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"af9c4b63";"";"";"";18;"";"2025-02-19";0.0;"";"2024-09-25";18.33;"";"2025-07-11";11.67;"";"2025-09-03";0.0;"";"2024-09-25"
"aff650ee";61.67;3.0;"2025-02-24";44;"";"2025-02-19";61.67;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b0165c3f";56.0;2.0;"2025-02-10";56;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b0187706";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b02059f9";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b05b1ca8";55.0;2.0;"2025-09-09";42;"";"2025-02-19";30.0;"";"2025-03-03";35.0;"";"2025-07-11";18.33;"";"2025-09-03";55.0;"DA ";"2025-09-16"
"b081163f";65.0;3.0;"2025-02-10";65;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b0f0d351";95.0;5.0;"2025-02-10";95;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b0f89041";83.0;4.0;"2025-02-10";83;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b18d00a2";"";"";"";11;"";"2025-02-18";15.0;"";"2025-03-03";0.0;"";"2024-09-25";3.33;"";"2025-09-03";20.0;"";"2025-09-16"
"b1bac818";73.0;4.0;"2025-02-10";73;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b2573548";61.0;3.0;"2025-02-10";61;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b27fe785";68.0;3.0;"2025-02-10";68;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b280ccf9";"";"";"";21;"";"2025-02-19";15.0;"";"2025-03-03";0.0;"";"2024-09-25";6.67;"";"2025-09-03";1.7;"";"2025-09-16"
"b2893ac8";"";"";"";2;"";"2025-02-19";0.0;"";"2024-09-25";5.0;"";"2025-07-11";21.67;"";"2025-09-03";38.3;"";"2025-09-16"
"b298a267";61.0;3.0;"2025-02-10";61;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b2a8d6aa";60.0;3.0;"2025-02-10";60;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b2befdce";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b3ee733a";57.0;2.0;"2025-02-10";57;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b440d7b4";65.0;3.0;"2025-02-10";65;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b4863e03";64.0;3.0;"2025-02-10";64;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b54156fc";55.0;2.0;"2025-09-09";29;"";"2025-02-19";40.0;"";"2025-03-03";0.0;"";"2024-09-25";26.67;"";"2025-09-03";55.0;"DA ";"2025-09-16"
"b5532f80";55.0;2.0;"2025-02-10";55;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b5877009";91.0;5.0;"2025-02-10";91;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b5c08417";"";"";"";14;"";"2025-02-19";30.0;"";"2025-03-03";18.33;"";"2025-07-11";23.33;"";"2025-09-03";0.0;"";"2024-09-25"
"b5db4252";75.0;4.0;"2025-02-10";75;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b5e4fb78";69.0;3.0;"2025-02-10";69;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b6ba128d";"";"";"";16;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b6d0906f";54.0;2.0;"2025-02-10";54;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b6da52ee";63.33;3.0;"2025-02-24";46;"";"2025-02-19";63.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b7e84d7b";87.0;5.0;"2025-02-10";87;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b7fcafe9";50.0;2.0;"2025-02-24";46;"";"2025-02-19";50.0;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b8a8a052";53.0;2.0;"2025-02-10";53;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b9174097";"";"";"";5;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b97abe9f";55.0;2.0;"2025-02-24";19;"";"2025-02-19";55.0;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b985c4f1";72.0;4.0;"2025-02-10";72;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b99c5191";54.0;2.0;"2025-02-10";54;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b9abaa81";"";"";"";5;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"b9f74678";79.0;4.0;"2025-02-10";79;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ba2ac343";62.0;3.0;"2025-02-10";62;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bb63984e";58.33;3.0;"2025-02-24";37;"";"2025-02-19";58.33;"DA ";"2025-03-06";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bb76b8fe";50.0;2.0;"2025-08-27";13;"";"2025-02-19";35.0;"";"2025-03-03";36.67;"";"2025-07-11";50.0;"DA ";"2025-09-03";0.0;"";"2024-09-25"
"bbcfa870";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bc0db4b2";68.33;3.0;"2025-02-24";42;"";"2025-02-19";68.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bc197639";65.0;3.0;"2025-07-09";46;"";"2025-02-19";38.33;"";"2025-03-03";65.0;"DA ";"2025-07-11";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bc64f8d6";"";"";"";20;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bc80af53";"";"";"";15;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bc9871b7";53.0;2.0;"2025-02-10";53;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bcae277a";53.0;2.0;"2025-02-10";53;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bcb0bcc4";60.0;3.0;"2025-02-24";38;"";"2025-02-19";60.0;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bcf10c85";50.0;2.0;"2025-09-09";32;"";"2025-02-19";20.0;"";"2025-03-03";0.0;"";"2024-09-25";21.67;"";"2025-09-03";50.0;"DA ";"2025-09-17"
"bdee1a26";60.0;3.0;"2025-02-10";60;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"be2ffa35";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"be997138";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"beebee8a";58.33;3.0;"2025-08-27";13;"";"2025-02-19";26.67;"";"2025-03-03";45.0;"";"2025-07-11";58.33;"DA ";"2025-09-03";0.0;"";"2024-09-25"
"beef0e03";"";"";"";17;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"bf7e23c4";61.7;3.0;"2025-09-09";41;"";"2025-02-19";35.0;"";"2025-03-03";0.0;"";"2024-09-25";26.67;"";"2025-09-03";61.7;"DA ";"2025-09-16"
"bfebee91";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c05814ca";60.0;3.0;"2025-09-09";16;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";25.0;"";"2025-09-03";60.0;"DA ";"2025-09-16"
"c0d1613a";58.0;3.0;"2025-02-10";58;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c0ed814e";88.0;5.0;"2025-02-10";88;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c132fa4b";"";"";"";24;"";"2025-02-19";30.0;"";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c170976b";61.0;3.0;"2025-02-10";61;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c1c5dde6";"";"";"";7;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c1cd2248";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c21a2732";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c2a8810c";71.7;3.0;"2025-09-09";16;"";"2025-02-19";28.33;"";"2025-03-03";0.0;"";"2024-09-25";45.0;"";"2025-09-05";71.7;"DA ";"2025-09-16"
"c31281f3";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c32e7ec3";"";"";"";0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c3ac1dc2";68.0;3.0;"2025-02-10";68;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c3ca89ec";63.3;3.0;"2025-09-09";14;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";30.0;"";"2025-09-03";63.3;"DA ";"2025-09-16"
"c3dab19a";53.0;2.0;"2025-02-10";53;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c3dfee1f";80.0;4.0;"2025-02-10";80;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c40ce903";68.0;3.0;"2025-02-10";68;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c4bcae48";75.0;4.0;"2025-02-10";75;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c4df23e8";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c4fdb902";67.0;3.0;"2025-02-10";67;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c54d2808";70.0;3.0;"2025-09-09";3;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";3.33;"";"2025-09-03";70.0;"DA ";"2025-09-16"
"c55805cd";"";"";"";31;"";"2025-02-19";15.0;"";"2025-03-03";1.67;"";"2025-07-11";13.33;"";"2025-09-03";36.7;"";"2025-09-17"
"c55db7c5";"";"";"";25;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c56610dd";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c5858e36";53.33;2.0;"2025-02-24";40;"";"2025-02-19";53.33;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c5dc64e8";"";"";"";23;"";"2025-02-19";0.0;"";"2024-09-25";26.67;"";"2025-07-11";26.67;"";"2025-09-03";0.0;"";"2024-09-25"
"c62cbaaf";"";"";"";4;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c6eb2897";63.0;3.0;"2025-02-10";63;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c769e892";64.0;3.0;"2025-02-10";64;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c79d482d";72.0;4.0;"2025-02-10";72;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c7e2a10e";57.0;2.0;"2025-02-10";57;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c8f7a37a";"";"";"";1;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";28.33;"";"2025-09-03";46.7;"";"2025-09-16"
"c91d0fb2";51.67;2.0;"2025-07-09";37;"";"2025-02-19";38.33;"";"2025-03-03";51.67;"DA ";"2025-07-14";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"c93f7469";66.67;3.0;"2025-02-24";43;"";"2025-02-19";66.67;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"caa4ce8f";63.3;3.0;"2025-09-09";39;"";"2025-02-19";0.0;"";"2024-09-25";23.33;"";"2025-07-11";13.33;"";"2025-09-03";63.3;"DA ";"2025-09-16"
"caa9496f";"";"";"";19;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"cac2e2ce";"";"";"";3;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"cb35be45";60.0;3.0;"2025-02-24";44;"";"2025-02-19";60.0;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"cb3e6715";66.0;3.0;"2025-02-10";66;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"cb63f9dd";"";"";"";24;"";"2025-02-19";31.67;"";"2025-03-03";28.33;"";"2025-07-11";31.67;"";"2025-09-03";43.3;"";"2025-09-16"
"cb74a7c6";"";"";"";38;"";"2025-02-19";38.33;"";"2025-03-03";28.33;"";"2025-07-11";6.67;"";"2025-09-03";0.0;"";"2024-09-25"
"cc47c830";58.33;3.0;"2025-07-09";42;"";"2025-02-19";33.33;"";"2025-03-03";58.33;"DA ";"2025-07-11";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"cced9c68";51.0;2.0;"2025-02-10";51;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ce26a908";63.0;3.0;"2025-02-10";63;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"ce8b19bf";"";"";"";4;"";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"cf2a92a3";73.0;4.0;"2025-02-10";73;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"cfa867ce";50.0;2.0;"2025-02-10";50;"DA ";"2025-02-20";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d06664f3";80.0;4.0;"2025-09-09";23;"";"2025-02-19";25.0;"";"2025-03-03";43.33;"";"2025-07-11";35.0;"";"2025-09-03";80.0;"DA ";"2025-09-16"
"d0f2ab07";51.67;2.0;"2025-08-27";30;"";"2025-02-19";36.67;"";"2025-03-03";0.0;"";"2024-09-25";51.67;"DA ";"2025-09-05";0.0;"";"2024-09-25"
"d11ac7ed";56.0;2.0;"2025-02-10";56;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d1449dcd";60.0;3.0;"2025-02-10";60;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d18b5fc5";67.0;3.0;"2025-02-10";67;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d1e26e6b";55.0;2.0;"2025-02-10";55;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d23269cc";77.0;4.0;"2025-02-10";77;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d27aa393";71.0;3.0;"2025-02-10";71;"DA ";"2025-02-19";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d29c849b";53.3;2.0;"2025-09-09";39;"";"2025-02-19";41.67;"";"2025-03-03";41.67;"";"2025-07-11";28.33;"";"2025-09-03";53.3;"DA ";"2025-09-16"
"d3014638";66.67;3.0;"2025-02-24";44;"";"2025-02-19";66.67;"DA ";"2025-03-03";0.0;"";"2024-09-25";0.0;"";"2024-09-25";0.0;"";"2024-09-25"
"d31c25c1";60.0;3.0;"2025-09-09";28;"";"2025-02-19";31.67;"";"2025-03-03";18.33;"";"2025-07-11";26.67;"";"2025-09-03";60.0;"DA ";"2025-09-16"
