"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok (ljetni) - bodovi";"2. ispitni rok (ljetni) - prolaz";"2. ispitni rok (ljetni) - vrijeme";"2. ispitni rok (jesenski) - bodovi";"2. ispitni rok (jesenski) - prolaz";"2. ispitni rok (jesenski) - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"e75d3157";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-11";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e7acdd68";46.0;2.0;"2019-02-04";46;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e7d976e9";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e801183f";59.38;3.0;"2019-09-04";27;"";"2019-02-08";14.06;"";"2019-02-21";0.0;"";"2019-07-09";59.38;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"e880fd71";57.81;3.0;"2019-09-17";36;"";"2019-02-08";20.31;"";"2019-02-21";0.0;"";"2019-07-09";34.38;"";"2019-09-06";57.81;"DA ";"2019-09-18"
"e8f02afb";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"e91d856f";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ea6c5cc3";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ea8314a9";56.25;3.0;"2019-09-04";40;"";"2019-02-08";32.81;"";"2019-02-21";0.0;"";"2019-07-09";56.25;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"ea9690ec";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"eaa04b4f";52.0;2.0;"2019-02-04";52;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"eabb64a3";45.31;2.0;"2019-09-04";6;"";"2018-12-05";35.94;"";"2019-02-21";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"eaf3eaa1";45.31;2.0;"2019-09-04";16;"";"2018-12-05";28.13;"";"2019-02-21";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"eb07231e";68.0;3.0;"2019-02-04";68;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"eb112e3f";45.31;2.0;"2019-09-17";33;"";"2019-02-08";39.06;"";"2019-02-21";34.38;"";"2019-07-16";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-18"
"eb472f7b";64.0;3.0;"2019-02-04";64;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"eb8d911d";52.0;2.0;"2019-02-04";52;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ebacf913";"";"";"";6;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";18.75;"";"2019-09-06";0.0;"";"2019-09-16"
"ebf6477e";49.0;2.0;"2019-02-04";49;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ec170706";47.0;2.0;"2019-02-04";47;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ec37db65";61.0;3.0;"2019-02-04";61;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"eca9af5f";48.44;2.0;"2019-09-17";7;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";31.25;"";"2019-09-06";48.44;"DA ";"2019-09-18"
"ed85c89f";59.0;3.0;"2019-02-04";59;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ee01b789";57.0;3.0;"2019-02-04";57;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ee0e32c6";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ee415e99";46.88;2.0;"2019-09-04";29;"";"2019-02-08";34.38;"";"2019-02-21";0.0;"";"2019-07-09";46.88;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"ee570c1a";75.0;4.0;"2019-02-04";75;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ee780cb1";62.5;3.0;"2019-09-04";39;"";"2019-02-08";31.25;"";"2019-02-21";0.0;"";"2019-07-09";62.5;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"ee9592e4";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"eebcf2b7";81.0;4.0;"2019-02-04";81;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"eef78d2c";64.0;3.0;"2019-02-04";64;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ef7d6220";59.0;3.0;"2019-02-04";59;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ef945757";54.0;2.0;"2019-02-04";54;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ef98ef49";46.88;2.0;"2019-02-18";39;"";"2019-02-08";46.88;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"efcae62b";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f0e1bb4b";52.0;2.0;"2019-02-04";52;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f1538266";70.31;4.0;"2019-09-04";34;"";"2019-02-08";29.69;"";"2019-02-21";0.0;"";"2019-07-09";70.31;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"f15cecd7";"";"";"";0;"";"2018-11-21";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f1f25aca";48.44;2.0;"2019-09-04";8;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";48.44;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"f2045f5c";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f225afc7";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f2e01a39";"";"";"";5;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f3158f3e";66.0;3.0;"2019-02-04";66;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f33eff7b";65.63;3.0;"2019-09-04";35;"";"2019-02-08";28.13;"";"2019-02-21";0.0;"";"2019-07-09";65.63;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"f3aca64d";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f3d8ba37";52.0;2.0;"2019-02-04";52;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f3dae62f";53.0;2.0;"2019-02-04";53;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f45fbbbb";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f47f3f5c";"";"";"";25;"";"2019-02-08";39.06;"";"2019-02-21";0.0;"";"2019-07-09";28.13;"";"2019-09-06";0.0;"";"2019-09-16"
"f4db8b73";50.0;2.0;"2019-02-04";50;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f5581a19";"";"";"";9;"";"2018-12-05";23.44;"";"2019-02-21";3.13;"";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f56167e2";"";"";"";37;"";"2019-02-08";9.38;"";"2019-02-21";0.0;"";"2019-07-09";37.5;"";"2019-09-06";0.0;"";"2019-09-16"
"f58f3df4";"";"";"";0;"";"2018-11-21";21.88;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f6b0d159";57.81;3.0;"2019-09-04";45;"DA ";"2019-02-08";25.0;"";"2019-02-21";0.0;"";"2019-07-09";57.81;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"f6ca3cb6";60.0;3.0;"2019-02-04";60;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f6df601f";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f7930803";"";"";"";18;"";"2018-12-05";18.75;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f7b7bbf0";85.0;5.0;"2019-02-04";85;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f7dc38da";45.31;2.0;"2019-09-17";11;"";"2018-12-10";0.0;"";"2019-02-14";31.25;"";"2019-07-16";0.0;"";"2019-07-09";45.31;"DA ";"2019-09-18"
"f83f7d51";87.0;5.0;"2019-02-04";87;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f8bca1d7";70.0;4.0;"2019-02-04";70;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f9a0175a";45.31;2.0;"2019-02-18";35;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"f9a63697";"";"";"";31;"";"2019-02-08";29.69;"";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fab1e0d3";47.0;2.0;"2019-02-04";47;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fb6a3197";53.0;2.0;"2019-02-04";53;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fb7bcb1b";"";"";"";33;"";"2019-02-08";29.69;"";"2019-02-21";21.88;"";"2019-07-16";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fb91c5b3";75.0;4.0;"2019-02-04";75;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fc243d3b";74.0;4.0;"2019-02-04";74;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fc4407c0";68.0;3.0;"2019-02-04";68;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fc50e62c";59.0;3.0;"2019-02-04";59;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fc7aedbe";50.0;2.0;"2019-02-04";50;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fd940328";64.0;3.0;"2019-02-04";64;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fdb24475";51.56;2.0;"2019-02-18";38;"";"2019-02-08";51.56;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fde85982";64.0;3.0;"2019-02-04";64;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fe46ee5d";63.0;3.0;"2019-02-04";63;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fe5d236d";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fe9c25a1";45.0;2.0;"2019-02-04";45;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fec7774c";74.0;4.0;"2019-02-04";74;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fee06dae";46.88;2.0;"2019-09-04";6;"";"2018-12-05";0.0;"";"2019-02-14";0.0;"";"2019-07-09";46.88;"DA ";"2019-09-06";0.0;"";"2019-09-16"
"ff14355a";45.31;2.0;"2019-02-18";35;"";"2019-02-08";45.31;"DA ";"2019-02-21";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"ff1cb64f";58.0;3.0;"2019-02-04";58;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
"fffe4bf3";55.0;3.0;"2019-02-04";55;"DA ";"2019-02-08";0.0;"";"2019-02-14";0.0;"";"2019-07-09";0.0;"";"2019-07-09";0.0;"";"2019-09-16"
